type,t_step,error_A,error_B,diff,filename
Fake,350,0.2672002911567688,0.02857833355665207,0.23862195760011673,nano_banana_007620.png
Fake,350,0.2724098563194275,0.02936282753944397,0.24304702877998352,nano_banana_001505.png
Fake,350,0.265270471572876,0.021871749311685562,0.24339872226119041,nano_banana_005483.png
Fake,350,0.32530826330184937,0.031424909830093384,0.293883353471756,nano_banana_001677.png
Fake,350,0.3440666198730469,0.02480870857834816,0.3192579112946987,nano_banana_002106.png
Fake,350,0.2470034956932068,0.0274294875562191,0.2195740081369877,nano_banana_001248.png
Fake,350,0.2315034568309784,0.026798179373145103,0.2047052774578333,nano_banana_007434.png
Fake,350,0.30508843064308167,0.02495756931602955,0.2801308613270521,nano_banana_001709.png
Fake,350,0.1953417956829071,0.019667895510792732,0.17567390017211437,nano_banana_001543.png
Fake,350,0.3596990406513214,0.02856314927339554,0.3311358913779259,nano_banana_005854.png
Fake,350,0.3230687379837036,0.023986540734767914,0.2990821972489357,nano_banana_007236.png
Real,400,0.2958102822303772,0.024725478142499924,0.2710848040878773,0816.png
Real,400,0.2817244529724121,0.025004180148243904,0.2567202728241682,0189.png
Real,400,0.329249769449234,0.02947208844125271,0.2997776810079813,0867.png
Real,400,0.33319637179374695,0.02793954685330391,0.30525682494044304,0604.png
Real,400,0.3304588794708252,0.025828422978520393,0.3046304564923048,0008.png
Real,400,0.30594441294670105,0.025147687643766403,0.28079672530293465,0439.png
Real,400,0.2747938632965088,0.027434201911091805,0.24735966138541698,0726.png
Real,400,0.314890593290329,0.025689462199807167,0.2892011310905218,0427.png
Real,400,0.31567317247390747,0.026978131383657455,0.28869504109025,0668.png
Real,400,0.30685144662857056,0.028556518256664276,0.2782949283719063,0223.png
Real,400,0.33682382106781006,0.024297446012496948,0.3125263750553131,0281.png
Real,400,0.3236185908317566,0.024502815678715706,0.2991157751530409,0759.png
Real,400,0.2711142897605896,0.027705347165465355,0.24340894259512424,0237.png
Real,400,0.3268216848373413,0.02360088750720024,0.30322079733014107,0474.png
Real,400,0.3247726857662201,0.02744903415441513,0.29732365161180496,0623.png
Real,400,0.22435492277145386,0.03105841763317585,0.193296505138278,0851.png
Real,400,0.28767111897468567,0.02098790928721428,0.2666832096874714,0462.png
Real,400,0.3132297098636627,0.025471366941928864,0.28775834292173386,0200.png
Real,400,0.2794131636619568,0.024798210710287094,0.2546149529516697,0229.png
Real,400,0.3275662660598755,0.03130427002906799,0.2962619960308075,0558.png
Real,400,0.27422282099723816,0.022050509229302406,0.25217231176793575,0576.png
Real,400,0.282151460647583,0.023082654923200607,0.2590688057243824,0232.png
Real,400,0.321419358253479,0.03485896438360214,0.28656039386987686,0076.png
Real,400,0.3571053743362427,0.03486498445272446,0.3222403898835182,0298.png
Real,400,0.23949909210205078,0.02968793734908104,0.20981115475296974,0241.png
Real,400,0.3226502537727356,0.021877219900488853,0.30077303387224674,0776.png
Real,400,0.30309608578681946,0.030961012467741966,0.2721350733190775,0260.png
Real,400,0.3485872745513916,0.029333027079701424,0.3192542474716902,0069.png
Real,400,0.23109818994998932,0.027198005467653275,0.20390018448233604,0719.png
Real,400,0.2463931441307068,0.02717026323080063,0.21922288089990616,0627.png
Real,400,0.3443887233734131,0.0283728688955307,0.3160158544778824,0485.png
Real,400,0.2978056073188782,0.02572604827582836,0.2720795590430498,0171.png
Real,400,0.3652838468551636,0.028469271957874298,0.3368145748972893,0098.png
Real,400,0.3222963809967041,0.024292439222335815,0.2980039417743683,0054.png
Real,400,0.3213035464286804,0.03564191237092018,0.28566163405776024,0796.png
Real,400,0.31293749809265137,0.028042398393154144,0.2848950996994972,0566.png
Real,400,0.2954229712486267,0.024773530662059784,0.2706494405865669,0733.png
Real,400,0.29838550090789795,0.05295387655496597,0.24543162435293198,0442.png
Real,400,0.30257394909858704,0.020598094910383224,0.2819758541882038,0517.png
Real,400,0.287350058555603,0.024983471259474754,0.2623665872961283,0806.png
Real,400,0.3334885835647583,0.02881353721022606,0.30467504635453224,0636.png
Real,400,0.2569912075996399,0.02857748605310917,0.22841372154653072,0717.png
Real,400,0.2535856068134308,0.028987709432840347,0.22459789738059044,0628.png
Real,400,0.29560038447380066,0.03258509188890457,0.2630152925848961,0821.png
Real,400,0.24413688480854034,0.02530161663889885,0.2188352681696415,0073.png
Real,400,0.27482372522354126,0.02288931980729103,0.25193440541625023,0262.png
Real,400,0.3605807423591614,0.02603621408343315,0.3345445282757282,0438.png
Real,400,0.27551183104515076,0.024320349097251892,0.25119148194789886,0869.png
Real,400,0.32725077867507935,0.027911517769098282,0.29933926090598106,0861.png
Real,400,0.3020082712173462,0.03157354146242142,0.2704347297549248,0348.png
Fake,400,0.3322882056236267,0.025737229734659195,0.3065509758889675,nano_banana_001469.png
Fake,400,0.21292033791542053,0.022000614553689957,0.19091972336173058,nano_banana_000093.png
Fake,400,0.29156023263931274,0.022136759012937546,0.2694234736263752,nano_banana_005652.png
Fake,400,0.1938883662223816,0.019368380308151245,0.17451998591423035,nano_banana_002523.png
Fake,400,0.3063793182373047,0.03254494071006775,0.27383437752723694,nano_banana_002071.png
Fake,400,0.2747073769569397,0.025803595781326294,0.2489037811756134,nano_banana_003765.png
Fake,400,0.23371124267578125,0.02597299963235855,0.2077382430434227,nano_banana_003451.png
Fake,400,0.22675487399101257,0.025830015540122986,0.2009248584508896,nano_banana_002636.png
Fake,400,0.22882969677448273,0.023709818720817566,0.20511987805366516,nano_banana_002978.png
Fake,400,0.27875083684921265,0.02727918140590191,0.25147165544331074,nano_banana_001793.png
Fake,400,0.1967875361442566,0.027057815343141556,0.16972972080111504,nano_banana_007545.png
Fake,400,0.32292526960372925,0.025960423052310944,0.2969648465514183,nano_banana_002152.png
Fake,400,0.3248923718929291,0.028375495225191116,0.29651687666773796,nano_banana_000536.png
Fake,400,0.24336421489715576,0.027744973078370094,0.21561924181878567,nano_banana_005842.png
Fake,400,0.23195916414260864,0.022867146879434586,0.20909201726317406,nano_banana_001966.png
Fake,400,0.27849581837654114,0.025761228054761887,0.25273459032177925,nano_banana_006804.png
Fake,400,0.2782059907913208,0.021487222984433174,0.2567187678068876,nano_banana_005851.png
Fake,400,0.2771078050136566,0.024744389578700066,0.25236341543495655,nano_banana_006182.png
Fake,400,0.27861154079437256,0.02533832937479019,0.25327321141958237,nano_banana_003688.png
Fake,400,0.26738065481185913,0.02576209232211113,0.241618562489748,nano_banana_008183.png
Fake,400,0.3157951831817627,0.030659276992082596,0.2851359061896801,nano_banana_006188.png
Fake,400,0.21963432431221008,0.022177260369062424,0.19745706394314766,nano_banana_007097.png
Fake,400,0.3466174304485321,0.02379288524389267,0.32282454520463943,nano_banana_001683.png
Fake,400,0.27999019622802734,0.019591009244322777,0.26039918698370457,nano_banana_000434.png
Fake,400,0.3043176829814911,0.021604415029287338,0.28271326795220375,nano_banana_005588.png
Fake,400,0.26512089371681213,0.02990996278822422,0.2352109309285879,nano_banana_001119.png
Fake,400,0.2875255346298218,0.028432484716176987,0.2590930499136448,nano_banana_002285.png
Fake,400,0.3001372814178467,0.023051965981721878,0.2770853154361248,nano_banana_007641.png
Fake,400,0.20539361238479614,0.024320030584931374,0.18107358179986477,nano_banana_005249.png
Fake,400,0.2318473756313324,0.025054829195141792,0.2067925464361906,nano_banana_003202.png
Fake,400,0.18270890414714813,0.02241242304444313,0.160296481102705,nano_banana_005128.png
Fake,400,0.3022454082965851,0.0205560140311718,0.2816893942654133,nano_banana_001828.png
Fake,400,0.2807680368423462,0.020262140780687332,0.26050589606165886,nano_banana_007249.png
Fake,400,0.2519850730895996,0.021746834740042686,0.23023823834955692,nano_banana_003179.png
Fake,400,0.21961447596549988,0.02847859263420105,0.19113588333129883,nano_banana_000826.png
Fake,400,0.2073504626750946,0.02137143909931183,0.18597902357578278,nano_banana_007897.png
Fake,400,0.24273869395256042,0.023808520287275314,0.2189301736652851,nano_banana_003137.png
Fake,400,0.20075173676013947,0.03760036826133728,0.16315136849880219,nano_banana_002041.png
Fake,400,0.2712283730506897,0.026383087038993835,0.24484528601169586,nano_banana_008165.png
Fake,400,0.2424604594707489,0.025417888537049294,0.2170425709336996,nano_banana_007620.png
Fake,400,0.2572568655014038,0.025782139971852303,0.2314747255295515,nano_banana_001505.png
Fake,400,0.2394886612892151,0.0202084518969059,0.2192802093923092,nano_banana_005483.png
Fake,400,0.29942524433135986,0.030766084790229797,0.26865915954113007,nano_banana_001677.png
Fake,400,0.31533268094062805,0.02377963811159134,0.2915530428290367,nano_banana_002106.png
Fake,400,0.24065446853637695,0.028027968481183052,0.2126265000551939,nano_banana_001248.png
Fake,400,0.2084108293056488,0.023332029581069946,0.18507879972457886,nano_banana_007434.png
Fake,400,0.28174132108688354,0.021213235333561897,0.26052808575332165,nano_banana_001709.png
Fake,400,0.18349966406822205,0.024357106536626816,0.15914255753159523,nano_banana_001543.png
Fake,400,0.3248881697654724,0.023433346301317215,0.3014548234641552,nano_banana_005854.png
Fake,400,0.297690749168396,0.030819639563560486,0.2668711096048355,nano_banana_007236.png
Real,450,0.26781579852104187,0.01764002814888954,0.25017577037215233,0816.png
Real,450,0.258816123008728,0.02522566169500351,0.23359046131372452,0189.png
Real,450,0.293986976146698,0.02655014395713806,0.26743683218955994,0867.png
Real,450,0.30793145298957825,0.023744795471429825,0.2841866575181484,0604.png
Real,450,0.3058869242668152,0.02353876829147339,0.2823481559753418,0008.png
Real,450,0.2732110619544983,0.025803979486227036,0.24740708246827126,0439.png
Real,450,0.2522345781326294,0.02156057581305504,0.23067400231957436,0726.png
Real,450,0.2808791995048523,0.02112749218940735,0.25975170731544495,0427.png
Real,450,0.2807849645614624,0.022929884493350983,0.2578550800681114,0668.png
Real,450,0.27681243419647217,0.024681566283106804,0.25213086791336536,0223.png
Real,450,0.3018229007720947,0.029676765203475952,0.2721461355686188,0281.png
Real,450,0.2911050319671631,0.01928197592496872,0.27182305604219437,0759.png
Real,450,0.2535613775253296,0.020607590675354004,0.23295378684997559,0237.png
Real,450,0.2962537407875061,0.023195112124085426,0.2730586286634207,0474.png
Real,450,0.29621803760528564,0.026819422841072083,0.26939861476421356,0623.png
Real,450,0.2054576873779297,0.026786522939801216,0.17867116443812847,0851.png
Real,450,0.2609906792640686,0.02436700463294983,0.23662367463111877,0462.png
Real,450,0.2869799733161926,0.029947390779852867,0.25703258253633976,0200.png
Real,450,0.2497337907552719,0.021923620253801346,0.22781017050147057,0229.png
Real,450,0.3061877489089966,0.031836796551942825,0.27435095235705376,0558.png
Real,450,0.24473391473293304,0.020200267434120178,0.22453364729881287,0576.png
Real,450,0.2558678388595581,0.020282091572880745,0.23558574728667736,0232.png
Real,450,0.28881168365478516,0.03878886252641678,0.2500228211283684,0076.png
Real,450,0.318733811378479,0.027215559035539627,0.2915182523429394,0298.png
Real,450,0.21292516589164734,0.024366527795791626,0.1885586380958557,0241.png
Real,450,0.2840087413787842,0.023381926119327545,0.26062681525945663,0776.png
Real,450,0.2668270468711853,0.03883042186498642,0.22799662500619888,0260.png
Real,450,0.32456567883491516,0.02180739864706993,0.30275828018784523,0069.png
Real,450,0.21815213561058044,0.024336032569408417,0.19381610304117203,0719.png
Real,450,0.22960533201694489,0.017609307542443275,0.2119960244745016,0627.png
Real,450,0.3041609823703766,0.02128613367676735,0.28287484869360924,0485.png
Real,450,0.2690613269805908,0.017954325303435326,0.2511070016771555,0171.png
Real,450,0.32707712054252625,0.03107990138232708,0.29599721916019917,0098.png
Real,450,0.2794839143753052,0.02408761903643608,0.2553962953388691,0054.png
Real,450,0.28158479928970337,0.027357425540685654,0.2542273737490177,0796.png
Real,450,0.27382370829582214,0.021751105785369873,0.25207260251045227,0566.png
Real,450,0.26843884587287903,0.021352674812078476,0.24708617106080055,0733.png
Real,450,0.2629324793815613,0.04098644480109215,0.22194603458046913,0442.png
Real,450,0.27250808477401733,0.0222708098590374,0.25023727491497993,0517.png
Real,450,0.2588682472705841,0.0312565416097641,0.22761170566082,0806.png
Real,450,0.2990111708641052,0.020779404789209366,0.27823176607489586,0636.png
Real,450,0.2305067926645279,0.029113655909895897,0.201393136754632,0717.png
Real,450,0.23209741711616516,0.022740259766578674,0.2093571573495865,0628.png
Real,450,0.2844592332839966,0.0302279032766819,0.2542313300073147,0821.png
Real,450,0.22686517238616943,0.04088110476732254,0.1859840676188469,0073.png
Real,450,0.24762144684791565,0.01924903318285942,0.22837241366505623,0262.png
Real,450,0.31939589977264404,0.021983399987220764,0.2974124997854233,0438.png
Real,450,0.2515179514884949,0.020724892616271973,0.2307930588722229,0869.png
Real,450,0.2953174114227295,0.024684805423021317,0.2706326059997082,0861.png
Real,450,0.27226370573043823,0.030398795381188393,0.24186491034924984,0348.png
Fake,450,0.3001948297023773,0.024187663570046425,0.2760071661323309,nano_banana_001469.png
Fake,450,0.21608661115169525,0.019186580553650856,0.1969000305980444,nano_banana_000093.png
Fake,450,0.26492178440093994,0.0248371884226799,0.24008459597826004,nano_banana_005652.png
Fake,450,0.18199795484542847,0.021140849217772484,0.16085710562765598,nano_banana_002523.png
Fake,450,0.2858324646949768,0.030339766293764114,0.2554926984012127,nano_banana_002071.png
Fake,450,0.24782179296016693,0.022855371236801147,0.22496642172336578,nano_banana_003765.png
Fake,450,0.21109843254089355,0.019566241651773453,0.1915321908891201,nano_banana_003451.png
Fake,450,0.21162040531635284,0.021071428433060646,0.1905489768832922,nano_banana_002636.png
Fake,450,0.2025531530380249,0.02595650404691696,0.17659664899110794,nano_banana_002978.png
Fake,450,0.253501832485199,0.024519246071577072,0.2289825864136219,nano_banana_001793.png
Fake,450,0.172372967004776,0.020659249275922775,0.15171371772885323,nano_banana_007545.png
Fake,450,0.29230427742004395,0.026519645005464554,0.2657846324145794,nano_banana_002152.png
Fake,450,0.29378369450569153,0.028369998559355736,0.2654136959463358,nano_banana_000536.png
Fake,450,0.22199419140815735,0.025570889934897423,0.19642330147325993,nano_banana_005842.png
Fake,450,0.2097780704498291,0.021331533789634705,0.1884465366601944,nano_banana_001966.png
Fake,450,0.25762587785720825,0.02015158161520958,0.23747429624199867,nano_banana_006804.png
Fake,450,0.2566871643066406,0.01865990087389946,0.23802726343274117,nano_banana_005851.png
Fake,450,0.25425025820732117,0.0210227333009243,0.23322752490639687,nano_banana_006182.png
Fake,450,0.24819424748420715,0.02268902026116848,0.22550522722303867,nano_banana_003688.png
Fake,450,0.24067175388336182,0.017882155254483223,0.2227895986288786,nano_banana_008183.png
Fake,450,0.289634644985199,0.026411056518554688,0.2632235884666443,nano_banana_006188.png
Fake,450,0.19664070010185242,0.01926610991358757,0.17737459018826485,nano_banana_007097.png
Fake,450,0.3135472536087036,0.023495685309171677,0.29005156829953194,nano_banana_001683.png
Fake,450,0.2545894384384155,0.018125297501683235,0.2364641409367323,nano_banana_000434.png
Fake,450,0.28180402517318726,0.018273819237947464,0.2635302059352398,nano_banana_005588.png
Fake,450,0.24135947227478027,0.027119167149066925,0.21424030512571335,nano_banana_001119.png
Fake,450,0.2591615617275238,0.029951009899377823,0.22921055182814598,nano_banana_002285.png
Fake,450,0.2752116024494171,0.02323669195175171,0.2519749104976654,nano_banana_007641.png
Fake,450,0.18935418128967285,0.03310064971446991,0.15625353157520294,nano_banana_005249.png
Fake,450,0.20430442690849304,0.018864041194319725,0.18544038571417332,nano_banana_003202.png
Fake,450,0.17636960744857788,0.019189681857824326,0.15717992559075356,nano_banana_005128.png
Fake,450,0.26515087485313416,0.023567652329802513,0.24158322252333164,nano_banana_001828.png
Fake,450,0.2558591365814209,0.018814563751220703,0.2370445728302002,nano_banana_007249.png
Fake,450,0.23095953464508057,0.0209121685475111,0.21004736609756947,nano_banana_003179.png
Fake,450,0.21116438508033752,0.02195466309785843,0.1892097219824791,nano_banana_000826.png
Fake,450,0.18896928429603577,0.018749017268419266,0.1702202670276165,nano_banana_007897.png
Fake,450,0.22912651300430298,0.024360619485378265,0.2047658935189247,nano_banana_003137.png
Fake,450,0.18040242791175842,0.03189530596137047,0.14850712195038795,nano_banana_002041.png
Fake,450,0.24047932028770447,0.019829589873552322,0.22064973041415215,nano_banana_008165.png
Fake,450,0.235317200422287,0.022590866312384605,0.21272633410990238,nano_banana_007620.png
Fake,450,0.2276274859905243,0.020815374329686165,0.20681211166083813,nano_banana_001505.png
Fake,450,0.21901407837867737,0.02089453488588333,0.19811954349279404,nano_banana_005483.png
Fake,450,0.27521276473999023,0.026657186448574066,0.24855557829141617,nano_banana_001677.png
Fake,450,0.290583074092865,0.024479592218995094,0.2661034818738699,nano_banana_002106.png
Fake,450,0.22087699174880981,0.020032627508044243,0.20084436424076557,nano_banana_001248.png
Fake,450,0.18876585364341736,0.022156715393066406,0.16660913825035095,nano_banana_007434.png
Fake,450,0.25940555334091187,0.023063765838742256,0.2363417875021696,nano_banana_001709.png
Fake,450,0.17369511723518372,0.027447743341326714,0.146247373893857,nano_banana_001543.png
Fake,450,0.28826695680618286,0.023197120055556297,0.26506983675062656,nano_banana_005854.png
Fake,450,0.27799904346466064,0.02425820380449295,0.2537408396601677,nano_banana_007236.png
Real,500,0.24035659432411194,0.017729315906763077,0.22262727841734886,0816.png
Real,500,0.23139818012714386,0.022845562547445297,0.20855261757969856,0189.png
Real,500,0.27281060814857483,0.02457360550761223,0.2482370026409626,0867.png
Real,500,0.2884998917579651,0.018959730863571167,0.2695401608943939,0604.png
Real,500,0.27347660064697266,0.02517731301486492,0.24829928763210773,0008.png
Real,500,0.24348533153533936,0.02127883955836296,0.2222064919769764,0439.png
Real,500,0.22179630398750305,0.020508157089352608,0.20128814689815044,0726.png
Real,500,0.24837182462215424,0.021952154114842415,0.22641967050731182,0427.png
Real,500,0.2502896189689636,0.01682356558740139,0.23346605338156223,0668.png
Real,500,0.24033313989639282,0.03351476788520813,0.2068183720111847,0223.png
Real,500,0.27092280983924866,0.02700842171907425,0.2439143881201744,0281.png
Real,500,0.25601285696029663,0.018802165985107422,0.2372106909751892,0759.png
Real,500,0.225645512342453,0.018051140010356903,0.2075943723320961,0237.png
Real,500,0.27236753702163696,0.02393937110900879,0.24842816591262817,0474.png
Real,500,0.26166874170303345,0.023511674255132675,0.23815706744790077,0623.png
Real,500,0.19187697768211365,0.026575271040201187,0.16530170664191246,0851.png
Real,500,0.2289455682039261,0.025123178958892822,0.20382238924503326,0462.png
Real,500,0.25408774614334106,0.023522470146417618,0.23056527599692345,0200.png
Real,500,0.226671040058136,0.02369844913482666,0.20297259092330933,0229.png
Real,500,0.275230348110199,0.024275749921798706,0.25095459818840027,0558.png
Real,500,0.21806806325912476,0.01785663142800331,0.20021143183112144,0576.png
Real,500,0.2276104986667633,0.0178443044424057,0.2097661942243576,0232.png
Real,500,0.25943028926849365,0.028358951210975647,0.231071338057518,0076.png
Real,500,0.2832193374633789,0.02578486129641533,0.2574344761669636,0298.png
Real,500,0.18606975674629211,0.02341715805232525,0.16265259869396687,0241.png
Real,500,0.255266398191452,0.016309965401887894,0.23895643278956413,0776.png
Real,500,0.2350987195968628,0.027356954291462898,0.2077417653053999,0260.png
Real,500,0.2997741997241974,0.018164539709687233,0.28160966001451015,0069.png
Real,500,0.20266225934028625,0.02408028021454811,0.17858197912573814,0719.png
Real,500,0.21379631757736206,0.021039051935076714,0.19275726564228535,0627.png
Real,500,0.26809340715408325,0.02224699966609478,0.24584640748798847,0485.png
Real,500,0.237189382314682,0.019854746758937836,0.21733463555574417,0171.png
Real,500,0.28572916984558105,0.0189566221088171,0.26677254773676395,0098.png
Real,500,0.25085049867630005,0.02205713465809822,0.22879336401820183,0054.png
Real,500,0.252225399017334,0.03135724365711212,0.22086815536022186,0796.png
Real,500,0.25162968039512634,0.01815681904554367,0.23347286134958267,0566.png
Real,500,0.2432761788368225,0.026169102638959885,0.21710707619786263,0733.png
Real,500,0.2303750067949295,0.043757613748311996,0.1866173930466175,0442.png
Real,500,0.2462078034877777,0.025578681379556656,0.22062912210822105,0517.png
Real,500,0.22947019338607788,0.022612765431404114,0.20685742795467377,0806.png
Real,500,0.2683202624320984,0.019519224762916565,0.24880103766918182,0636.png
Real,500,0.20293815433979034,0.028242792934179306,0.17469536140561104,0717.png
Real,500,0.2180119901895523,0.017502373084425926,0.20050961710512638,0628.png
Real,500,0.2727694809436798,0.02572028711438179,0.24704919382929802,0821.png
Real,500,0.20725363492965698,0.018390273675322533,0.18886336125433445,0073.png
Real,500,0.2213694453239441,0.018627142533659935,0.20274230279028416,0262.png
Real,500,0.28189709782600403,0.021297268569469452,0.2605998292565346,0438.png
Real,500,0.23275494575500488,0.021464422345161438,0.21129052340984344,0869.png
Real,500,0.2657964825630188,0.02532031387090683,0.24047616869211197,0861.png
Real,500,0.24660992622375488,0.023473672568798065,0.22313625365495682,0348.png
Fake,500,0.2678943872451782,0.02798161469399929,0.23991277255117893,nano_banana_001469.png
Fake,500,0.20841428637504578,0.02008332684636116,0.18833095952868462,nano_banana_000093.png
Fake,500,0.2423500120639801,0.02463592402637005,0.21771408803761005,nano_banana_005652.png
Fake,500,0.16811904311180115,0.016435131430625916,0.15168391168117523,nano_banana_002523.png
Fake,500,0.26821669936180115,0.023521091789007187,0.24469560757279396,nano_banana_002071.png
Fake,500,0.22344902157783508,0.014721601270139217,0.20872742030769587,nano_banana_003765.png
Fake,500,0.18946067988872528,0.019772516563534737,0.16968816332519054,nano_banana_003451.png
Fake,500,0.19297152757644653,0.02317523956298828,0.16979628801345825,nano_banana_002636.png
Fake,500,0.18831241130828857,0.028178274631500244,0.16013413667678833,nano_banana_002978.png
Fake,500,0.2250758409500122,0.023841893300414085,0.20123394764959812,nano_banana_001793.png
Fake,500,0.15540075302124023,0.02665744721889496,0.12874330580234528,nano_banana_007545.png
Fake,500,0.26533249020576477,0.020801091566681862,0.2445313986390829,nano_banana_002152.png
Fake,500,0.27181026339530945,0.023801568895578384,0.24800869449973106,nano_banana_000536.png
Fake,500,0.21010014414787292,0.024503111839294434,0.1855970323085785,nano_banana_005842.png
Fake,500,0.19413478672504425,0.01622810773551464,0.1779066789895296,nano_banana_001966.png
Fake,500,0.22764956951141357,0.0226285383105278,0.20502103120088577,nano_banana_006804.png
Fake,500,0.22793886065483093,0.01787702739238739,0.21006183326244354,nano_banana_005851.png
Fake,500,0.23406994342803955,0.01859031617641449,0.21547962725162506,nano_banana_006182.png
Fake,500,0.22439518570899963,0.02202717401087284,0.2023680116981268,nano_banana_003688.png
Fake,500,0.21904140710830688,0.019993692636489868,0.19904771447181702,nano_banana_008183.png
Fake,500,0.2594905495643616,0.024844052270054817,0.23464649729430676,nano_banana_006188.png
Fake,500,0.19774022698402405,0.022345349192619324,0.17539487779140472,nano_banana_007097.png
Fake,500,0.28048741817474365,0.029864273965358734,0.2506231442093849,nano_banana_001683.png
Fake,500,0.22233590483665466,0.017701435834169388,0.20463446900248528,nano_banana_000434.png
Fake,500,0.24941088259220123,0.018388710916042328,0.2310221716761589,nano_banana_005588.png
Fake,500,0.2150808423757553,0.024950120598077774,0.19013072177767754,nano_banana_001119.png
Fake,500,0.226003959774971,0.026112079620361328,0.19989188015460968,nano_banana_002285.png
Fake,500,0.2508721947669983,0.022231820970773697,0.2286403737962246,nano_banana_007641.png
Fake,500,0.16877330839633942,0.024061165750026703,0.1447121426463127,nano_banana_005249.png
Fake,500,0.1909065544605255,0.02344421297311783,0.16746234148740768,nano_banana_003202.png
Fake,500,0.16689564287662506,0.018847746774554253,0.1480478961020708,nano_banana_005128.png
Fake,500,0.2419743537902832,0.01746336929500103,0.22451098449528217,nano_banana_001828.png
Fake,500,0.22335267066955566,0.018399186432361603,0.20495348423719406,nano_banana_007249.png
Fake,500,0.21391510963439941,0.021613027900457382,0.19230208173394203,nano_banana_003179.png
Fake,500,0.196700781583786,0.01815766841173172,0.1785431131720543,nano_banana_000826.png
Fake,500,0.17329363524913788,0.02244793251156807,0.1508457027375698,nano_banana_007897.png
Fake,500,0.20409448444843292,0.02194940112531185,0.18214508332312107,nano_banana_003137.png
Fake,500,0.16344064474105835,0.030027834698557854,0.1334128100425005,nano_banana_002041.png
Fake,500,0.22728420794010162,0.021570876240730286,0.20571333169937134,nano_banana_008165.png
Fake,500,0.20515184104442596,0.02064354345202446,0.1845082975924015,nano_banana_007620.png
Fake,500,0.21552246809005737,0.02200198359787464,0.19352048449218273,nano_banana_001505.png
Fake,500,0.1974775791168213,0.018429012969136238,0.17904856614768505,nano_banana_005483.png
Fake,500,0.2522640824317932,0.028868459165096283,0.22339562326669693,nano_banana_001677.png
Fake,500,0.2587750256061554,0.021987613290548325,0.23678741231560707,nano_banana_002106.png
Fake,500,0.19787850975990295,0.02242603525519371,0.17545247450470924,nano_banana_001248.png
Fake,500,0.1680321842432022,0.018650704994797707,0.1493814792484045,nano_banana_007434.png
Fake,500,0.23139065504074097,0.016926869750022888,0.21446378529071808,nano_banana_001709.png
Fake,500,0.15705396234989166,0.01738569512963295,0.1396682672202587,nano_banana_001543.png
Fake,500,0.2543414235115051,0.020138617604970932,0.2342028059065342,nano_banana_005854.png
Fake,500,0.25028669834136963,0.019898269325494766,0.23038842901587486,nano_banana_007236.png
